x,y,z,f,scl1
0.47133335,-0.20382574,-0.1473899,0.0,0.0
-0.3747967,0.10342046,-0.061378337,0.0,0.0
0.6884553,0.23274675,-0.102639996,0.0,0.0
0.08932241,-0.15854892,-0.15626884,0.0,0.0
0.4855297,-0.00520432,0.0761477,0.0,0.0
-0.033649907,-0.2663523,0.11058335,0.0,0.0
-0.1822146,-0.25196254,0.32937375,0.0,0.0
-0.47643003,0.17088681,-0.009956477,0.0,0.0
0.60162157,-0.03237974,-0.15886126,0.0,0.0
-0.8218274,-0.20624618,-0.050745253,0.0,0.0
0.45326757,-0.15482505,-0.012036418,0.0,0.0
0.81108665,-0.08924855,0.4295349,0.0,0.0
-0.23526059,-0.18524274,0.05916123,0.0,0.0
-0.36060753,0.14550996,-0.11059446,0.0,0.0
-0.8497142,-0.14589295,0.1909737,0.0,0.0
-0.26978892,-0.033887442,0.0675171,0.0,0.0
0.6684804,0.08165554,-0.07962076,0.0,0.0
-0.053097382,-0.2783323,0.20106633,0.0,0.0
-0.731826,-0.06048769,-0.083532974,0.0,0.0
-0.593165,-0.063776106,-0.108675756,0.0,0.0
-0.33909947,-0.14589022,0.16338521,0.0,0.0
0.4627461,-0.17446014,0.2996794,0.0,0.0
-0.015258674,-0.24941692,0.10298379,0.0,0.0
-0.05408157,-0.15336423,0.14126056,0.0,0.0
0.7212109,-0.1989208,0.18566534,0.0,0.0
-0.49012324,0.039149504,0.008009377,0.0,0.0
0.46306878,-0.02849361,-0.01700005,0.0,0.0
0.16695276,-0.16608381,0.22650827,0.0,0.0
-0.15516101,-0.17964286,-0.03684044,0.0,0.0
0.6311073,-0.2112895,-0.029292649,0.0,0.0
0.07201774,-0.058076438,-0.14907293,0.0,0.0
0.16055965,-0.18693353,0.0396279,0.0,0.0
0.742481,0.15026547,-0.005033239,0.0,0.0
0.21443816,-0.28114668,0.13919535,0.0,0.0
-0.64890397,0.057728972,-0.08903929,0.0,0.0
0.14695045,-0.06462841,0.028830504,0.0,0.0
0.053532578,0.18158737,-0.0135992365,0.0,0.0
-0.26837963,-0.010617744,0.2163414,0.0,0.0
0.1419831,0.1855644,0.0009852326,0.0,0.0
0.39782223,-0.14062816,0.14177972,0.0,0.0
-0.787612,-0.16137257,0.105269104,0.0,0.0
-0.023735456,0.007839792,0.046260685,0.0,0.0
0.0603754,0.048626397,0.07924727,0.0,0.0
-0.68290883,-0.009088393,-0.12825559,0.0,0.0
-0.11829378,-0.08028456,-0.16092099,0.0,0.0
-0.42141432,-0.28102008,0.17774548,0.0,0.0
-0.20517723,0.12477177,-0.059197016,0.0,0.0
-0.36447123,-0.006429989,0.08106591,0.0,0.0
0.01758972,0.063450426,-0.0025148317,0.0,0.0
-0.65071994,0.02027506,-0.12775578,0.0,0.0
0.31650853,-0.11373937,0.036690723,0.0,0.0
0.7249363,-0.045596268,-0.093428336,0.0,0.0
-0.2571056,-0.007442479,0.029983219,0.0,0.0
0.56131554,-0.119952925,0.15518911,0.0,0.0
0.5241592,-0.18781272,0.245987,0.0,0.0
-0.13587068,-0.19486985,0.22106475,0.0,0.0
-0.27110076,-0.16190001,0.1499551,0.0,0.0
-0.12896793,0.0027814475,-0.18891333,0.0,0.0
-0.0031051463,-0.2277072,0.30969116,0.0,0.0
-0.65979415,-0.22492388,-0.11280689,0.0,0.0
0.70858026,-0.017196178,-0.08920363,0.0,0.0
0.5775603,0.28110364,-0.09153126,0.0,0.0
-0.55552083,-0.001980456,0.015500043,0.0,0.0
-0.05989387,0.001225898,-0.041147318,0.0,0.0
0.21941903,-0.30756128,0.26081333,0.0,0.0
-0.29721358,0.05714292,-0.112402305,0.0,0.0
-0.13675417,0.07390798,-0.045839228,0.0,0.0
0.54441065,0.01960489,-0.019166317,0.0,0.0
0.28351396,0.18849456,-0.11978502,0.0,0.0
0.39956024,-0.08239894,0.0070012356,0.0,0.0
0.17312346,0.00630466,0.10900603,0.0,0.0
-0.13085571,-0.07880794,-0.12751663,0.0,0.0
0.5853879,-0.07399118,0.13313892,0.0,0.0
0.14564191,-0.094410524,-0.19647467,0.0,0.0
-0.85737234,-0.036618337,-0.10435383,0.0,0.0
0.7812996,0.05166299,-0.04258059,0.0,0.0
-0.35339966,0.19926807,-0.13405658,0.0,0.0
-0.767348,-0.14742336,-0.07409233,0.0,0.0
0.09170661,-0.07112884,-0.020885237,0.0,0.0
