x,y,z,f,scl1
-0.55783045,0.116885215,-0.092962064,0.0,0.0
0.33170107,-0.08537934,0.11756775,0.0,0.0
-0.6801781,-0.082762085,-0.16017886,0.0,0.0
0.3165417,0.01430957,0.042302478,0.0,0.0
-0.58988106,0.07427099,-0.11151073,0.0,0.0
0.10857728,-0.17817634,-0.065967344,0.0,0.0
-0.6903514,0.028800095,-0.07676738,0.0,0.0
-0.7873283,-0.05555637,-0.028853996,0.0,0.0
-0.09388116,0.060932036,-0.035472114,0.0,0.0
0.24337281,-0.005457811,0.023128886,0.0,0.0
0.12331144,0.055637915,-0.15237126,0.0,0.0
-0.46036866,-0.075556695,-0.08714454,0.0,0.0
0.39415422,0.20730075,-0.07419032,0.0,0.0
-0.3098088,0.2259801,-0.103984095,0.0,0.0
-0.08680469,-0.1043597,-0.007557326,0.0,0.0
-0.8342723,-0.06392614,-0.07396003,0.0,0.0
-0.65453994,-0.03076364,-0.06952207,0.0,0.0
-0.92494583,-0.08264144,-0.051959086,0.0,0.0
0.29534942,0.059753273,-0.13497157,0.0,0.0
-0.0035049017,0.18048163,-0.06294613,0.0,0.0
0.16735588,0.051316846,-0.15451115,0.0,0.0
-0.36891955,-0.13541767,0.11086072,0.0,0.0
-0.4655016,-0.30903742,0.013905548,0.0,0.0
0.7764511,-0.11737774,0.03484405,0.0,0.0
-0.84930897,-0.051326986,-0.14900209,0.0,0.0
-0.41736922,0.11101221,-0.019131953,0.0,0.0
-0.49189672,-0.33721867,-0.11035215,0.0,0.0
0.7724448,0.2156471,-0.2711514,0.0,0.0
-0.5657564,-0.13412786,-0.11857979,0.0,0.0
-0.58535033,0.0176532,-0.14129354,0.0,0.0
-0.12154797,0.16840816,-0.08414098,0.0,0.0
-0.33387363,-0.026718073,0.13754854,0.0,0.0
-0.26961324,0.22051534,-0.054979187,0.0,0.0
-0.4906651,0.07710773,0.10694604,0.0,0.0
-0.3334383,0.10478099,-0.120302066,0.0,0.0
-0.41732848,-0.08857098,-0.0591778,0.0,0.0
-0.013498021,-0.16939288,0.054138906,0.0,0.0
-0.7486563,-0.10033146,0.1152236,0.0,0.0
-0.16791503,0.124072894,-0.17072211,0.0,0.0
0.23053029,-0.10736522,0.013792466,0.0,0.0
-0.45362753,-0.09685752,0.058245923,0.0,0.0
-0.2584461,-0.21454059,0.11687406,0.0,0.0
-0.3171038,0.08749314,-0.043245796,0.0,0.0
0.29960692,-0.2155624,0.13576604,0.0,0.0
0.30710116,-0.05041349,-0.08756806,0.0,0.0
0.43631506,-0.08680844,0.05701697,0.0,0.0
0.37167487,0.041465916,-0.16620213,0.0,0.0
-0.55227757,0.23432475,-0.05809728,0.0,0.0
0.45324153,0.08374898,-0.042728715,0.0,0.0
-0.84080046,0.043033026,-0.07557044,0.0,0.0
0.1375501,0.17797832,-0.12759744,0.0,0.0
0.44020653,-0.02448478,0.2356699,0.0,0.0
0.4683194,0.2330177,-0.01575495,0.0,0.0
-0.20529966,0.09910024,-0.11906315,0.0,0.0
0.036121618,0.19392638,-0.06802953,0.0,0.0
-0.121422775,-0.0011473766,0.06114416,0.0,0.0
0.5931981,0.049864117,-0.08517984,0.0,0.0
-0.2376674,-0.23734969,0.21715574,0.0,0.0
0.39865148,0.1888346,-0.10529208,0.0,0.0
-0.47751936,-0.022539677,-0.008563075,0.0,0.0
0.48747894,0.19312097,-0.06332958,0.0,0.0
-0.08682281,-0.07810552,-0.13115327,0.0,0.0
0.025382861,0.20821388,0.0038863653,0.0,0.0
0.2880469,0.17250188,-0.098994456,0.0,0.0
0.2425617,-0.20042512,0.10309394,0.0,0.0
0.4334698,0.11360425,-0.084273465,0.0,0.0
0.27154428,-0.105390586,0.06603805,0.0,0.0
-0.7231499,-0.0015388859,-0.06142019,0.0,0.0
0.17625016,-0.06651472,-0.20191114,0.0,0.0
-0.88901216,-0.10833734,-0.032069806,0.0,0.0
-0.2251384,0.26913407,-0.08660722,0.0,0.0
-0.15886305,-0.15220712,0.14931644,0.0,0.0
-0.78764904,-0.3269888,-0.031327184,0.0,0.0
-0.10263007,-0.15740144,0.14505026,0.0,0.0
0.6570026,0.1531306,-0.051274084,0.0,0.0
-0.7544048,0.026130166,0.06935186,0.0,0.0
0.49865392,-0.31053308,0.19814451,0.0,0.0
0.3871365,0.3288606,-0.10914835,0.0,0.0
0.014366057,0.12038761,-0.149147,0.0,0.0
-0.2797757,0.04852693,-0.03008942,0.0,0.0
-0.04001577,-0.08335963,0.108614825,0.0,0.0
0.54502326,0.31646,-0.120681204,0.0,0.0
0.08169631,0.051193748,-0.13574499,0.0,0.0
-0.8559269,-0.0013899228,-0.15105827,0.0,0.0
0.6101757,0.0013419255,-0.078417696,0.0,0.0
0.7307249,-0.18686864,0.07984689,0.0,0.0
-0.34127206,-0.0031059466,0.08039788,0.0,0.0
-0.8305102,-0.055756386,-0.12026986,0.0,0.0
0.43860835,-0.17862563,0.24110974,0.0,0.0
0.763426,-0.14317375,0.069518864,0.0,0.0
0.4899177,0.40185726,-0.09601789,0.0,0.0
-0.020968268,0.022094592,0.17930979,0.0,0.0
-0.17728764,-0.020372156,0.016613873,0.0,0.0
-0.65538204,-0.12629583,-0.0786003,0.0,0.0
-0.8324302,-0.09479208,0.04004608,0.0,0.0
0.11214552,0.056656674,0.09423316,0.0,0.0
-0.13183299,-0.043721702,-0.0122502735,0.0,0.0
-0.25956732,0.00026380003,-0.105825715,0.0,0.0
-0.5147073,0.12682626,-0.076258995,0.0,0.0
-0.20444252,-0.085261844,0.03752772,0.0,0.0
-0.7696895,-0.005115928,-0.06478882,0.0,0.0
0.56273746,-0.10312405,0.099461876,0.0,0.0
0.4280461,0.3935015,0.077182256,0.0,0.0
0.16206585,-0.15780737,-0.014790628,0.0,0.0
-0.4159402,0.0057996353,-0.060133632,0.0,0.0
0.044200752,-0.16486256,0.035869144,0.0,0.0
0.43230417,0.17816105,-0.112756215,0.0,0.0
-0.28740427,-0.15615939,0.21432577,0.0,0.0
0.17026345,-0.03557179,-0.042747267,0.0,0.0
-0.55772,0.11859622,-0.08759443,0.0,0.0
-0.5837291,-0.12887217,-0.16247614,0.0,0.0
0.55115604,0.4136165,-0.07709633,0.0,0.0
0.57242244,0.3319773,-0.07657328,0.0,0.0
0.4470733,-0.11091962,0.03327352,0.0,0.0
0.074470915,0.021281648,-0.09450681,0.0,0.0
-0.20669816,0.19766943,-0.12962498,0.0,0.0
-0.44579506,-0.14022107,0.14905187,0.0,0.0
-0.15242212,0.026980413,-0.10626604,0.0,0.0
-0.32781032,-0.14293405,0.08314861,0.0,0.0
0.16303225,-0.038842507,-0.016740253,0.0,0.0
-0.020286556,-0.019643532,0.085346475,0.0,0.0
0.028363021,-0.18062656,0.076673225,0.0,0.0
-1.0259857,0.0819287,-0.014678598,0.0,0.0
0.1555421,0.11504301,-0.12237865,0.0,0.0
-0.7805423,-0.10953901,-0.09685701,0.0,0.0
-0.36377624,0.17481884,-0.10577481,0.0,0.0
-0.7472421,-0.06633506,0.0325246,0.0,0.0
-0.07390487,-0.24874105,0.13242817,0.0,0.0
0.16901441,-0.1757752,-0.053415447,0.0,0.0
-0.7110311,-0.09421578,0.15129527,0.0,0.0
-0.48250157,0.19245344,-0.059617896,0.0,0.0
0.14252433,-0.07894806,0.0633562,0.0,0.0
-0.13434535,-0.15340976,0.17413422,0.0,0.0
0.6176794,-0.2040035,-0.09483238,0.0,0.0
0.3540212,-0.20941946,0.16207913,0.0,0.0
0.30748045,-0.1210378,-0.025546176,0.0,0.0
-0.7019143,-0.009957083,-0.10928227,0.0,0.0
0.5615396,0.004962234,-0.14116009,0.0,0.0
-0.25082895,0.13521643,-0.05516788,0.0,0.0
0.17249309,-0.050030906,0.046430536,0.0,0.0
0.29139486,-0.20857395,0.043844655,0.0,0.0
-0.6573584,-0.10945681,0.033237413,0.0,0.0
0.15700889,-0.15891027,0.111407794,0.0,0.0
0.022558007,-0.032977015,-0.035009153,0.0,0.0
0.09557282,-0.22046866,-0.091320336,0.0,0.0
0.15044785,-0.18695512,-0.0053685633,0.0,0.0
0.7598637,-0.01599355,-0.091334745,0.0,0.0
0.5759558,-0.14011501,0.29789555,0.0,0.0
0.7776151,0.31627947,-0.004519268,0.0,0.0
-0.4871316,-0.0028682752,0.019209746,0.0,0.0
0.092678495,0.38489127,0.10216218,0.0,0.0
-0.79227626,-0.16299245,-0.07391128,0.0,0.0
-0.21586701,-0.17868216,0.06730261,0.0,0.0
-0.3820002,-0.19063933,0.036765046,0.0,0.0
0.299246,0.114274316,-0.1617717,0.0,0.0
-0.3761006,-0.13688523,0.09565501,0.0,0.0
0.1183204,-0.07672006,0.24551037,0.0,0.0
-0.39637542,0.38453835,-0.03669511,0.0,0.0
0.52523565,-0.01056461,-0.1283691,0.0,0.0
-0.38799062,0.10197707,-0.14645986,0.0,0.0
-0.51460093,-0.12957186,-0.097239666,0.0,0.0
-0.03983981,-0.20537978,0.13806602,0.0,0.0
0.47869295,0.3592539,0.004144955,0.0,0.0
-0.099753626,-0.09632437,0.04959898,0.0,0.0
0.46978638,0.3589154,0.120180964,0.0,0.0
-0.76401496,-0.19774954,-0.0119955195,0.0,0.0
0.21755143,-0.15156338,0.27000475,0.0,0.0
-0.1896764,0.037792224,0.009527982,0.0,0.0
-0.6002099,0.10187198,-0.043098673,0.0,0.0
-0.022310179,-0.022795543,-0.08716584,0.0,0.0
-0.010450387,0.08897323,-0.0939234,0.0,0.0
0.012082883,0.06353173,0.06854919,0.0,0.0
-0.3411968,-0.19015503,-0.003843712,0.0,0.0
0.013653082,0.12363002,-0.122877516,0.0,0.0
0.47105026,0.14699253,-0.12348206,0.0,0.0
-0.7414901,-0.029945567,-0.10375026,0.0,0.0
0.38719475,-0.022740291,0.007148779,0.0,0.0
0.09293203,-0.118542045,-0.17305975,0.0,0.0
0.42888123,-0.21710375,0.2592689,0.0,0.0
0.42064133,0.08919387,-0.048527922,0.0,0.0
0.52240145,-0.22279915,0.26549393,0.0,0.0
-0.6529752,-0.23498635,-0.10308916,0.0,0.0
-0.8708459,-0.06180478,-0.056266706,0.0,0.0
0.026318897,0.034037795,0.082312964,0.0,0.0
-0.5117357,0.0056038336,-0.1219527,0.0,0.0
-0.7390397,0.13498525,0.016632045,0.0,0.0
0.41428328,-0.027948292,-0.15739566,0.0,0.0
0.070454605,0.02211401,0.10016373,0.0,0.0
0.27397078,-0.1468881,0.003057616,0.0,0.0
0.67228305,0.081788726,-0.088891216,0.0,0.0
-0.6973379,-0.06229655,-0.14885658,0.0,0.0
-0.16424866,-0.1599664,0.2088685,0.0,0.0
0.022499068,-0.010098184,0.11622713,0.0,0.0
0.35691765,0.2444891,-0.058656555,0.0,0.0
0.07694474,0.2094694,-0.12351638,0.0,0.0
0.5147401,-0.21260676,-0.18729164,0.0,0.0
-0.10101868,0.062912285,-0.030150374,0.0,0.0
-0.21228662,-0.033291034,0.08498418,0.0,0.0
-0.106776,0.03938088,-0.07378624,0.0,0.0
-0.27702782,-0.08863151,-0.02606294,0.0,0.0
0.38579443,0.050468706,0.19501492,0.0,0.0
0.3046499,0.012202085,-0.17361863,0.0,0.0
0.38617212,0.1364001,-0.089330375,0.0,0.0
-0.1159161,0.24405546,-0.09904362,0.0,0.0
0.33562475,0.094536185,-0.15314691,0.0,0.0
0.274551,0.2384499,-0.004090132,0.0,0.0
-0.8135823,-0.0062963315,-0.06558401,0.0,0.0
0.024323847,0.16267517,-0.16525388,0.0,0.0
0.09756697,0.021908706,-0.02983326,0.0,0.0
0.7509633,-0.13096973,0.020789033,0.0,0.0
0.30915728,0.33700302,0.115427785,0.0,0.0
-0.07690777,0.065965295,-0.099973865,0.0,0.0
-0.57288176,0.18023114,-0.07166476,0.0,0.0
0.24153884,0.35258216,-0.07079029,0.0,0.0
0.59602374,-0.18711877,0.15040664,0.0,0.0
-0.45386723,0.26236185,-0.07471129,0.0,0.0
-0.37192732,-0.1595463,0.15773086,0.0,0.0
-0.5810451,-0.2871954,0.047495384,0.0,0.0
-0.033074886,-0.037240304,-0.027181527,0.0,0.0
0.039100077,-0.1317265,-0.19642477,0.0,0.0
0.49695864,0.050640754,-0.15959476,0.0,0.0
0.136535,0.017824005,0.097684644,0.0,0.0
0.42654797,-0.22455466,0.007526865,0.0,0.0
0.26086518,-0.03653138,0.106702864,0.0,0.0
-0.7690916,-0.122222275,0.045824785,0.0,0.0
0.5420156,-0.18092069,0.34870186,0.0,0.0
-0.12097886,-0.07030019,-0.010330692,0.0,0.0
0.6802318,-0.06984767,-0.07523638,0.0,0.0
-0.86693466,-0.15478256,-0.0728119,0.0,0.0
0.5639714,-0.13777614,-0.06854978,0.0,0.0
-0.68974525,0.0023692006,-0.111344375,0.0,0.0
0.57994926,0.06235472,-0.10216632,0.0,0.0
-0.24699992,0.015396488,-0.1419676,0.0,0.0
0.14265738,0.26592356,-0.08603378,0.0,0.0
0.31157982,-0.1084712,-0.08145875,0.0,0.0
0.25078368,-0.1060115,0.11798205,0.0,0.0
-0.6936077,0.04393281,-0.082614936,0.0,0.0
0.5356715,-0.23559365,-0.07145942,0.0,0.0
-0.26446792,-0.10637755,0.12304843,0.0,0.0
-0.09482768,-0.22805005,0.13212796,0.0,0.0
-0.10725221,-0.038341258,-0.09372986,0.0,0.0
0.6538538,-0.110687405,-0.09351033,0.0,0.0
0.47368476,-0.12194329,0.057625927,0.0,0.0
-0.23703492,-0.101485595,0.06620269,0.0,0.0
-0.4793647,-0.22683042,0.21889456,0.0,0.0
-0.088752285,0.1512277,0.03939379,0.0,0.0
0.39077657,-0.07460748,-0.1290128,0.0,0.0
-0.68284124,0.051819507,-0.054862928,0.0,0.0
0.3196546,0.27088776,-0.050455634,0.0,0.0
0.5370223,-0.007035057,-0.006891307,0.0,0.0
0.72737145,-0.18626106,0.24111791,0.0,0.0
0.699556,-0.40607467,0.09766622,0.0,0.0
0.44031784,-0.17723644,0.21746801,0.0,0.0
-0.57485193,-0.04651778,-0.087776,0.0,0.0
0.41671067,-0.14237544,0.19933563,0.0,0.0
-0.46141097,-0.17048667,-0.14245042,0.0,0.0
-0.5488441,-0.02882556,0.026782276,0.0,0.0
0.17878076,-0.00062290684,-0.08108307,0.0,0.0
-0.0115106795,-0.16570531,0.25665566,0.0,0.0
0.2226486,0.017342469,-0.11786712,0.0,0.0
-0.65735906,0.046808206,0.113328815,0.0,0.0
-0.25978792,0.13225959,-0.12190862,0.0,0.0
-0.7987325,0.08981812,-0.11334259,0.0,0.0
-0.6736679,-0.061879274,-0.05839139,0.0,0.0
0.0606434,-0.26984313,-0.021300485,0.0,0.0
-1.06889,-0.016906023,-0.032051474,0.0,0.0
0.688056,-0.24282579,-0.09006397,0.0,0.0
0.13614759,0.12103637,-0.10533437,0.0,0.0
-0.1716702,0.03808551,0.016840952,0.0,0.0
-0.4711477,-0.09230723,0.14894548,0.0,0.0
-0.8344402,-0.06216353,0.030698959,0.0,0.0
-0.22099493,0.23187704,-0.09524385,0.0,0.0
0.615373,0.124022946,-0.15547284,0.0,0.0
0.08611243,0.18578848,-0.07285438,0.0,0.0
0.7391858,0.4526934,0.22200312,0.0,0.0
0.676286,0.32154462,-0.11379072,0.0,0.0
-0.23556359,0.056738786,-0.14116873,0.0,0.0
0.67795527,-0.08941907,-0.009000785,0.0,0.0
0.55196923,-0.13376573,-0.116680026,0.0,0.0
0.5652655,0.3470004,-0.049911093,0.0,0.0
0.26175472,0.26001212,0.012622517,0.0,0.0
0.42783126,-0.20340109,0.24207266,0.0,0.0
-0.1055493,-0.21655264,0.12127421,0.0,0.0
0.64737844,-0.0050907386,-0.13895644,0.0,0.0
-0.055908512,-0.08153117,0.07372172,0.0,0.0
0.21867491,0.01521117,-0.028635355,0.0,0.0
-0.16095233,-0.20520297,0.12375605,0.0,0.0
0.16400318,0.042455174,-0.11265179,0.0,0.0
0.5411261,0.022871215,-0.09033796,0.0,0.0
0.6157836,-0.0317585,-0.048789024,0.0,0.0
0.114504255,-0.140233,-0.14892732,0.0,0.0
-0.0631403,-0.17278685,0.04464929,0.0,0.0
0.35839063,-0.12860344,-0.061054926,0.0,0.0
0.20546737,-0.080763035,0.011013532,0.0,0.0
0.670217,-0.07489861,-0.11855893,0.0,0.0
0.58002305,0.030335533,-0.08149471,0.0,0.0
-0.01977404,-0.02253059,-0.09286868,0.0,0.0
-0.4795961,-0.21269381,0.30349547,0.0,0.0
0.1412526,-0.024056543,0.3362131,0.0,0.0
0.105719544,-0.0012260163,0.2693282,0.0,0.0
0.09820698,-0.14991733,0.0018441716,0.0,0.0
0.42358,-0.20364253,-0.0942032,0.0,0.0
0.27573922,0.023650542,-0.01902523,0.0,0.0
-0.4102339,0.16769148,-0.09707304,0.0,0.0
0.39418668,0.20358492,-0.09633803,0.0,0.0
-0.16940172,-0.15942407,0.10576296,0.0,0.0
0.88317895,0.045265444,-0.04266564,0.0,0.0
-0.15560323,-0.068169616,-0.03321722,0.0,0.0
-0.90807843,-0.025886212,-0.10988617,0.0,0.0
-0.37980744,-0.11453219,0.093925424,0.0,0.0
0.68308496,0.33103082,-0.12453396,0.0,0.0
0.5561952,-0.12742022,0.0029656796,0.0,0.0
0.1532394,-0.25361815,0.36257058,0.0,0.0
-0.23420964,0.058628354,-0.08794118,0.0,0.0
0.028481387,-0.0075699454,0.09382517,0.0,0.0
0.5177465,-0.15716551,0.16880292,0.0,0.0
-0.572634,-0.20381762,0.12438267,0.0,0.0
0.27032343,0.0661978,-0.09922089,0.0,0.0
0.8230549,-0.1087812,-0.043331843,0.0,0.0
-0.15710962,-0.039396483,0.03990022,0.0,0.0
0.51349324,0.20912322,-0.037011318,0.0,0.0
0.34243345,-0.11484787,0.15526535,0.0,0.0
0.26968262,-0.021791574,0.1496836,0.0,0.0
-0.8328508,0.004567412,-0.1336564,0.0,0.0
-0.29548633,-0.2244682,0.1945917,0.0,0.0
0.6229639,0.039667338,-0.15185896,0.0,0.0
-0.111465074,0.03719607,0.07241572,0.0,0.0
-0.07511699,-0.2078308,0.023177303,0.0,0.0
-0.48766324,-0.30767468,0.13850932,0.0,0.0
-0.26032597,0.03241605,-0.11425618,0.0,0.0
0.37390998,-0.09677621,0.17509644,0.0,0.0
-0.26524758,-0.11674383,0.16523318,0.0,0.0
0.6731955,0.075038396,-0.117369205,0.0,0.0
0.5016935,0.06845805,-0.03518195,0.0,0.0
0.30129457,-0.024045214,-0.04574429,0.0,0.0
-0.46789542,0.013437263,-0.15510643,0.0,0.0
0.71563995,0.29941237,-0.11801976,0.0,0.0
0.035352718,0.08794898,0.21409693,0.0,0.0
