x,y,z,f,scl1
-0.28373396,0.03445101,-0.053863812,0.0,0.0
-0.48820856,-0.1650106,-0.065812856,0.0,0.0
-0.57585436,0.08362065,-0.052352924,0.0,0.0
0.123561464,0.0044229734,0.05421296,0.0,0.0
0.021774406,-0.18173596,0.101592414,0.0,0.0
-0.21131712,0.20870143,0.03700058,0.0,0.0
0.42193067,0.009593674,-0.02389358,0.0,0.0
-0.4959775,-0.1833006,-0.044702537,0.0,0.0
-0.7193252,-0.16263036,-0.042159915,0.0,0.0
-0.86866456,-0.21748964,-0.05633957,0.0,0.0
0.17724016,0.1022493,-0.021238696,0.0,0.0
0.1913826,0.015872613,-0.117712885,0.0,0.0
0.28350776,0.014072505,0.009330708,0.0,0.0
-0.1698077,-0.20896,0.2608256,0.0,0.0
-0.7046556,-0.011103209,-0.057485092,0.0,0.0
0.52121425,0.20794435,-0.115329616,0.0,0.0
-0.26012102,-0.039000742,0.10125417,0.0,0.0
-0.3146031,0.1713609,-0.12092092,0.0,0.0
-0.053510696,-0.13360934,0.05469017,0.0,0.0
0.5978164,-0.049455717,0.15878595,0.0,0.0
0.42618275,-0.03305237,-0.19330712,0.0,0.0
0.5101194,-0.28183943,0.21838416,0.0,0.0
0.7046993,-0.09842093,-0.1422062,0.0,0.0
0.32336435,0.025174357,0.027599813,0.0,0.0
-0.1971855,0.017272038,-0.11524082,0.0,0.0
-0.052864034,-0.031829756,-0.027828246,0.0,0.0
-0.63542414,-0.26374725,0.087285824,0.0,0.0
0.28059798,-0.14859161,0.09281906,0.0,0.0
-0.33188888,0.09394705,-0.006904696,0.0,0.0
-0.7618278,-0.1087416,-0.099472724,0.0,0.0
-0.24169917,0.05462396,-0.018835708,0.0,0.0
0.122163825,-0.14533834,-0.02539468,0.0,0.0
-0.30909246,-0.034760598,0.059603415,0.0,0.0
0.5102771,-0.14942202,-0.010141097,0.0,0.0
0.0939609,-0.30225444,0.13433155,0.0,0.0
-0.71537197,-0.1752407,-0.07326426,0.0,0.0
-0.5864636,-0.06714259,-0.022176957,0.0,0.0
-0.2668587,-0.051688332,-0.09680949,0.0,0.0
0.42297968,-0.19443181,-0.07444618,0.0,0.0
-0.023807308,-0.1846425,0.19512159,0.0,0.0
-0.5724538,-0.051773068,-0.10618953,0.0,0.0
-0.3189418,-0.0020449576,0.14025906,0.0,0.0
0.3232041,-0.11513886,0.14164476,0.0,0.0
0.66833293,-0.131515,0.028337616,0.0,0.0
0.1060445,-0.1497696,0.0013162893,0.0,0.0
-0.30615988,-0.13052255,-0.15252095,0.0,0.0
0.6892897,-0.08244044,0.09203456,0.0,0.0
-0.43986166,-0.20440282,-0.13629156,0.0,0.0
0.057421006,-0.21175995,0.18179749,0.0,0.0
0.21592963,0.04107597,-0.088273674,0.0,0.0
0.49367708,-0.05896624,0.06806315,0.0,0.0
0.23895577,-0.066856824,0.0005287199,0.0,0.0
0.11655224,-0.10780318,-0.09503465,0.0,0.0
-0.60266083,0.05024715,-0.088272676,0.0,0.0
0.53852147,0.012665585,-0.0061243125,0.0,0.0
0.53094447,-0.07822334,-0.16718826,0.0,0.0
-0.017888729,-0.018611955,0.07443036,0.0,0.0
-0.2150894,0.17988525,-0.07635699,0.0,0.0
0.11235361,-0.17150557,0.19439782,0.0,0.0
0.38227725,-0.11960192,-0.090929665,0.0,0.0
0.60013026,0.0024871943,-0.054555748,0.0,0.0
-0.38719496,-0.18034224,0.29511812,0.0,0.0
0.17960635,0.1973789,0.069462225,0.0,0.0
-0.115501806,0.11337466,-0.021234076,0.0,0.0
-0.0634615,0.15435748,-0.04045155,0.0,0.0
0.09536875,0.0766241,-0.09579259,0.0,0.0
-0.049742285,0.1549732,-0.09010212,0.0,0.0
0.59732795,-0.17262438,0.208102,0.0,0.0
0.6755631,-0.04447646,-0.1217643,0.0,0.0
0.6539455,-0.1108292,0.042599283,0.0,0.0
-0.06279977,0.008079294,0.010845053,0.0,0.0
0.3629035,0.018116198,0.009574978,0.0,0.0
0.47039112,-0.16664629,0.17408107,0.0,0.0
-0.30528334,-0.11257341,0.17012045,0.0,0.0
-0.49909478,-0.098975204,-0.10119398,0.0,0.0
-0.81379217,0.09068099,-0.104845874,0.0,0.0
0.21527748,-0.21710859,0.15767717,0.0,0.0
0.13400854,0.13133779,0.076502524,0.0,0.0
-0.47512814,0.028600039,0.05052295,0.0,0.0
-0.05281748,-0.10385317,0.146512,0.0,0.0
-0.3760523,0.011742877,0.023669457,0.0,0.0
0.51266134,-0.23058043,0.03916713,0.0,0.0
-0.2929224,-0.13343944,-0.0801454,0.0,0.0
-0.55160224,-0.03592083,0.0017752345,0.0,0.0
-0.004929925,-0.08771371,0.11298992,0.0,0.0
0.108615406,0.0419042,-0.13935953,0.0,0.0
0.068924524,0.044461135,-0.1448761,0.0,0.0
-0.26690292,-0.0821403,-0.115581706,0.0,0.0
0.12318201,-0.008749276,0.026189484,0.0,0.0
0.4246914,0.02660586,-0.06814768,0.0,0.0
0.4636864,-0.04141026,-0.11978814,0.0,0.0
-0.297109,0.12557392,-0.0022802758,0.0,0.0
0.38531074,0.10500285,-0.066353336,0.0,0.0
0.37034658,-0.26039106,0.15660469,0.0,0.0
-0.49485466,-0.028365634,-0.027547805,0.0,0.0
0.038505003,0.022836292,-0.087313496,0.0,0.0
-0.17019174,-0.21412046,0.114034556,0.0,0.0
-0.29681078,-0.20848498,0.124992065,0.0,0.0
0.06790781,-0.094769955,-0.030194944,0.0,0.0
-0.6905353,0.18557927,-0.14779557,0.0,0.0
-0.74438405,0.002138894,-0.13253161,0.0,0.0
-0.48896417,-0.26089835,0.2668308,0.0,0.0
0.22244953,0.53233176,-0.14071086,0.0,0.0
-0.4632029,-0.21866713,0.112002835,0.0,0.0
-0.7194918,0.43151757,-0.09578122,0.0,0.0
0.46780553,0.021464573,-0.05545686,0.0,0.0
0.60732025,0.049989913,-0.14973763,0.0,0.0
-0.47482607,-0.02565924,-0.012013752,0.0,0.0
-0.64743805,-0.052477892,0.008913997,0.0,0.0
-0.0047289724,0.1509489,-0.009365435,0.0,0.0
-0.49741107,-0.032358117,-0.14695063,0.0,0.0
0.5889203,0.06025816,-0.11679417,0.0,0.0
-0.2985404,-0.17356779,-0.051175438,0.0,0.0
0.5861618,-0.062572904,0.098379046,0.0,0.0
0.5967877,0.023728937,-0.0072285975,0.0,0.0
-0.32598966,-0.1723952,0.19627886,0.0,0.0
0.6716629,-0.18953732,0.23393561,0.0,0.0
0.5110622,0.12583984,-0.10177124,0.0,0.0
0.23431882,-0.019611534,-0.054243032,0.0,0.0
0.8199631,-0.075723745,-0.06341991,0.0,0.0
-0.19875304,-0.13638057,0.22696109,0.0,0.0
-0.2921986,-0.08352793,-0.007222281,0.0,0.0
-0.19540046,-0.09341084,-0.06323638,0.0,0.0
0.1667192,-0.16666801,0.18917698,0.0,0.0
0.31586075,-0.22624265,0.24728028,0.0,0.0
0.10476492,0.11864477,-0.04915466,0.0,0.0
0.6522432,0.02847128,-0.1295873,0.0,0.0
-0.17592809,-0.17315392,0.24855879,0.0,0.0
0.1865818,0.04304439,-0.07663877,0.0,0.0
-0.44976878,-0.18392594,0.020816442,0.0,0.0
0.094694816,0.21797845,0.08687282,0.0,0.0
-0.29958737,-0.07070247,-0.12023327,0.0,0.0
0.09550003,0.16586128,-0.067691974,0.0,0.0
0.5185235,-0.11038208,0.13497587,0.0,0.0
0.03728091,0.09553927,-0.110362194,0.0,0.0
-0.13088782,0.3084644,-0.029672163,0.0,0.0
0.3356397,-0.026195042,-0.14798692,0.0,0.0
-0.6641845,-0.15970735,-0.08983313,0.0,0.0
0.031962898,-0.19532625,0.03256682,0.0,0.0
-0.8355221,-0.10317177,-0.07961884,0.0,0.0
-0.83823097,-0.054422792,-0.042408116,0.0,0.0
-0.3425683,0.03484857,-0.13416313,0.0,0.0
-0.34285015,-0.18897775,-0.041817974,0.0,0.0
0.45752588,0.06415209,-0.10259479,0.0,0.0
0.06377582,-0.13417773,-0.067888394,0.0,0.0
0.5391277,-0.13305263,-0.10711589,0.0,0.0
-0.41773847,-0.12046463,-0.1521219,0.0,0.0
0.55105525,-0.02663703,0.08504213,0.0,0.0
