x,y,z,f,scl1
0.2127533,-0.2575313,-0.092664294,0.0,0.0
0.56776196,-0.0013145339,-0.004645542,0.0,0.0
0.21213049,0.11425437,-0.042052414,0.0,0.0
0.23754066,-0.15548363,0.06977767,0.0,0.0
0.5883023,0.39407212,-0.06682725,0.0,0.0
-0.33860832,-0.20146708,0.040146947,0.0,0.0
-0.5694426,-0.24029669,-0.04605311,0.0,0.0
-0.6550716,-0.15070306,0.026955385,0.0,0.0
0.67086565,-0.21916895,0.21117134,0.0,0.0
-0.7210668,-0.19894688,-0.06052228,0.0,0.0
0.67824286,-0.07539884,-0.05757933,0.0,0.0
-0.11080842,-0.087675855,0.02295667,0.0,0.0
-0.57647604,-0.03255973,0.0024615,0.0,0.0
-0.038398236,0.31467503,0.13482282,0.0,0.0
0.5210227,-0.034635287,-0.09069858,0.0,0.0
-0.74632496,-0.032695707,-0.02570619,0.0,0.0
0.5500919,0.29864025,-0.099481896,0.0,0.0
0.14897493,-0.118594356,0.17154253,0.0,0.0
-0.56452864,-0.20238477,0.16162507,0.0,0.0
0.08251996,-0.041047,0.13026609,0.0,0.0
0.44485837,0.30919483,0.061535135,0.0,0.0
-0.09188692,0.027955322,-0.062752254,0.0,0.0
0.61983085,0.15274794,-0.120816864,0.0,0.0
0.12627448,-0.27624065,0.07353342,0.0,0.0
-0.5097236,-0.06644047,-0.09212766,0.0,0.0
0.35392058,0.1394049,-0.08155673,0.0,0.0
0.3801409,-0.0021960079,-0.016321046,0.0,0.0
0.46384832,-0.18689232,0.20679341,0.0,0.0
0.23324814,-0.055679757,0.17742684,0.0,0.0
0.33223474,-0.0070616277,0.10709417,0.0,0.0
-0.06135145,-0.104583055,0.15047741,0.0,0.0
-0.2617902,0.07897852,-0.0010617888,0.0,0.0
0.564851,-0.14952509,-0.013385455,0.0,0.0
0.21507676,-0.016779182,-0.036317185,0.0,0.0
-0.45994496,0.18706293,0.1272452,0.0,0.0
-0.45285383,0.042377163,-0.075290546,0.0,0.0
-0.1220085,-0.1631288,0.14260279,0.0,0.0
0.002075626,-0.25046474,0.015491515,0.0,0.0
0.6615349,0.5350439,-0.19695622,0.0,0.0
0.47617894,-0.11096843,0.07806731,0.0,0.0
0.606084,-0.223773,0.12660092,0.0,0.0
-0.21784824,-0.011436567,0.10821937,0.0,0.0
-0.17702913,-0.19123262,-0.012030952,0.0,0.0
0.4847642,-0.19964305,0.03939417,0.0,0.0
-0.043150205,-0.024942258,-0.12162404,0.0,0.0
-0.076867856,0.022630384,-0.078530654,0.0,0.0
0.006130087,-0.14511308,0.18971545,0.0,0.0
-0.56699604,0.11475575,-0.0377445,0.0,0.0
-0.29453123,0.0110586835,-0.126691,0.0,0.0
-0.27970645,-0.102118745,0.28253707,0.0,0.0
-0.066727735,0.043631468,-0.0853685,0.0,0.0
-0.647923,-0.2005763,0.0103773335,0.0,0.0
-0.22626087,-0.1451457,0.23687705,0.0,0.0
-0.25222507,0.05474267,-0.037922535,0.0,0.0
-0.85987145,-0.022786332,-0.060213916,0.0,0.0
-0.007954742,-0.08016603,0.066683464,0.0,0.0
-0.667741,-0.17119235,0.12689975,0.0,0.0
-0.3705002,0.019194506,-0.014195696,0.0,0.0
-0.05771699,-0.2366469,0.14285447,0.0,0.0
0.4447874,-0.09338714,-0.083519995,0.0,0.0
-0.5391207,-0.17280318,0.15831402,0.0,0.0
-0.5949243,-0.06948691,0.105398186,0.0,0.0
-0.023481557,0.2338894,0.1734279,0.0,0.0
-0.09933492,0.03777232,-0.009696118,0.0,0.0
-0.05213794,0.06850627,-0.140144,0.0,0.0
-0.66062486,-0.080938734,-0.1220035,0.0,0.0
0.4501989,0.07913755,-0.1295279,0.0,0.0
0.725919,-0.07077455,-0.08189126,0.0,0.0
-0.66003036,-0.19156478,-0.0021596842,0.0,0.0
0.9002718,0.1726309,0.028506842,0.0,0.0
0.18040086,-0.31155223,0.16245213,0.0,0.0
0.25012022,0.11334375,-0.048955746,0.0,0.0
0.55038637,-0.22817221,0.0310489,0.0,0.0
0.035312444,0.07014892,-0.03564395,0.0,0.0
-0.66604954,-0.11644331,-0.16186978,0.0,0.0
0.85818255,-0.18816815,0.031183148,0.0,0.0
-0.52026397,0.001982235,-0.094069004,0.0,0.0
-0.6348298,0.40987712,-0.03652648,0.0,0.0
0.39814174,0.2998336,-0.046151143,0.0,0.0
0.30069596,-0.08724161,0.24444394,0.0,0.0
-0.53203624,0.03002379,-0.08026751,0.0,0.0
0.19525951,0.084875725,-0.16004509,0.0,0.0
-0.34831703,-0.21629871,0.25125477,0.0,0.0
0.5550755,-0.044834126,-0.020478152,0.0,0.0
0.32212436,-0.19935091,0.14705716,0.0,0.0
-0.034649946,-0.021992791,-0.102928795,0.0,0.0
-0.013243796,-0.282858,0.06533736,0.0,0.0
0.73666066,-0.033878863,-0.20963158,0.0,0.0
-0.800705,0.028811963,0.042644646,0.0,0.0
-0.44324,-0.10860975,0.1159251,0.0,0.0
0.39089936,-0.028905796,0.0067516,0.0,0.0
-0.016583433,-0.016647566,-0.104264185,0.0,0.0
0.43021858,-0.0721869,0.11309431,0.0,0.0
0.68669415,-0.13916814,-0.028802847,0.0,0.0
-0.6494089,0.014102455,-0.044338956,0.0,0.0
0.36207044,0.04511405,0.019782502,0.0,0.0
-0.14768116,-0.10534183,0.14856556,0.0,0.0
0.2750107,-0.21353607,-0.1149622,0.0,0.0
0.3758312,-0.013480691,0.00797249,0.0,0.0
-0.7341479,0.18591845,-0.096105166,0.0,0.0
0.56933737,-0.19442812,0.2428751,0.0,0.0
0.38293383,0.059434567,-0.05041565,0.0,0.0
0.60789186,-0.23895201,0.1050319,0.0,0.0
-0.32584316,-0.04542184,0.08138778,0.0,0.0
0.5050665,-0.012596647,0.035155475,0.0,0.0
-0.6547896,-0.05778137,-0.044279143,0.0,0.0
0.39684588,0.30726528,-0.053386115,0.0,0.0
-0.6026759,-0.08658812,0.038698085,0.0,0.0
-0.2262103,0.21578702,0.005792696,0.0,0.0
0.50805485,0.165691,-0.069171526,0.0,0.0
-0.05406028,-0.261635,-0.07383759,0.0,0.0
-0.48335278,0.037560176,0.0021603962,0.0,0.0
0.23438028,-0.09109221,0.07323566,0.0,0.0
-0.5783643,0.15804948,-0.094592884,0.0,0.0
0.36328742,-0.044442542,-0.111444496,0.0,0.0
0.06929789,-0.032433815,-0.05180894,0.0,0.0
-0.80731815,0.12505136,-0.17669262,0.0,0.0
-0.287406,-0.18141183,0.2234002,0.0,0.0
0.5404925,-0.18445082,-0.036567174,0.0,0.0
0.39246508,-0.23256359,0.0045809634,0.0,0.0
-0.73550516,-0.1210828,0.053636566,0.0,0.0
0.98260105,-0.37250164,-0.29195213,0.0,0.0
0.57901895,-0.18113266,0.2025767,0.0,0.0
0.5682092,0.4066163,-0.075950705,0.0,0.0
0.29370642,-0.17237887,0.15123142,0.0,0.0
-0.12058492,0.0073860404,-0.062649734,0.0,0.0
-0.71031016,-0.21788725,0.04232383,0.0,0.0
0.25907132,-0.17122312,0.28274122,0.0,0.0
-0.34647563,0.26149553,-0.09350418,0.0,0.0
0.31185,-0.086113356,0.14441179,0.0,0.0
0.80031323,-0.1158191,-0.10988088,0.0,0.0
0.5424592,-0.26107252,0.24833971,0.0,0.0
-0.23756999,0.08123868,-0.018690797,0.0,0.0
-0.7993897,-0.17039461,0.044007268,0.0,0.0
0.13977012,-0.012388827,0.011948664,0.0,0.0
-0.054578867,-0.060177147,-0.051409524,0.0,0.0
-0.20690069,0.056554694,-0.07659892,0.0,0.0
0.19339597,0.17220797,-0.020945271,0.0,0.0
0.24782376,-0.09304907,0.110826775,0.0,0.0
0.716384,0.29642704,-0.14995009,0.0,0.0
0.3378584,-0.21159512,0.017710187,0.0,0.0
0.50654024,-0.09543687,0.09537098,0.0,0.0
-0.15165837,-0.011871325,-0.19045122,0.0,0.0
0.15090258,-0.16924146,0.14834777,0.0,0.0
-0.18438497,-0.22800753,0.005590518,0.0,0.0
-0.2736801,-0.16063388,0.0888296,0.0,0.0
0.8843015,0.029600132,-0.09429566,0.0,0.0
0.19002004,0.2412364,-0.050427306,0.0,0.0
0.0848091,0.2778457,-0.096752904,0.0,0.0
-0.8669744,-0.00032683788,-0.07388185,0.0,0.0
0.3032787,-0.15532407,0.22578385,0.0,0.0
-0.6653221,-0.073816,-0.07649593,0.0,0.0
0.027438285,-0.17370018,0.07369399,0.0,0.0
0.355924,-0.20018864,0.06318978,0.0,0.0
0.1496236,-0.027944297,-0.06787968,0.0,0.0
0.36333627,-0.033050414,-0.0050589736,0.0,0.0
0.6096502,-0.20153177,-0.061068192,0.0,0.0
-0.8262115,0.28665358,-0.14448269,0.0,0.0
-0.2760788,-0.101186104,0.15556656,0.0,0.0
