x,y,z,f,scl1
-0.5666276,-0.10584518,0.21703944,0.0,0.0
-0.10054519,0.07756511,-0.12745006,0.0,0.0
0.23390481,0.22303684,-0.05108078,0.0,0.0
-0.5900583,-0.13170794,-0.12581085,0.0,0.0
-0.15205094,-0.06636405,0.006667995,0.0,0.0
-0.791904,-0.23533928,0.03695661,0.0,0.0
-0.2944731,0.28282735,0.015901875,0.0,0.0
-0.61197156,-0.0291926,-0.031496033,0.0,0.0
-0.7061711,-0.093988635,0.06616114,0.0,0.0
0.59747076,-0.2538042,0.072876774,0.0,0.0
0.12012028,-0.20021786,0.022891663,0.0,0.0
-0.13830286,-0.26160103,0.112140074,0.0,0.0
0.57122266,-0.11876833,0.13131718,0.0,0.0
-0.17746858,0.17705062,-0.099558614,0.0,0.0
-0.0097863935,-0.15540771,0.2737015,0.0,0.0
0.037183702,-0.0073307795,-0.01789931,0.0,0.0
0.49625957,-0.15801424,0.29003957,0.0,0.0
0.08487703,0.039568592,-0.05805197,0.0,0.0
0.5468725,-0.22049373,0.11733971,0.0,0.0
-0.7409502,0.13092828,-0.1072358,0.0,0.0
-0.42010376,0.04202207,0.009663731,0.0,0.0
0.046174698,-0.07091347,0.11087915,0.0,0.0
0.14741275,-0.3687181,-0.15749505,0.0,0.0
0.7312516,-0.07437267,0.06744943,0.0,0.0
-0.21794659,-0.13495508,-0.10573887,0.0,0.0
0.6074428,-0.05312086,-0.0075713643,0.0,0.0
-0.17314386,0.03098776,0.09156941,0.0,0.0
0.27500167,-0.097654514,0.12783784,0.0,0.0
-0.093606435,-0.08182828,-0.0112063,0.0,0.0
-0.5927334,0.066284284,-0.017224679,0.0,0.0
-0.54931146,-0.1619803,0.1919929,0.0,0.0
0.14229366,0.32817474,-0.07327117,0.0,0.0
0.2217893,-0.13339667,-0.0249653,0.0,0.0
0.07387652,-0.10293629,0.1021687,0.0,0.0
0.42675546,0.20647655,-0.01881389,0.0,0.0
0.14143564,0.002572644,-0.051121067,0.0,0.0
0.25846258,-0.14795175,-0.030283451,0.0,0.0
-0.12227347,-0.01639026,-0.084699795,0.0,0.0
-0.087487884,0.11344776,-0.08943645,0.0,0.0
-0.49798298,0.011683663,0.0373049,0.0,0.0
1.0103978,-0.026866201,-0.14797044,0.0,0.0
0.6357595,-0.20725054,0.18270437,0.0,0.0
-0.054692887,0.06808977,-0.0718049,0.0,0.0
0.4800046,-0.12522696,0.09675141,0.0,0.0
-0.4364069,-0.19272779,-0.1261848,0.0,0.0
0.51181805,0.026080687,-0.017879358,0.0,0.0
-0.057041824,-0.04726484,-0.11359573,0.0,0.0
0.06050558,-0.12871575,0.02439185,0.0,0.0
-0.8142449,0.045719158,-0.08750415,0.0,0.0
0.12425389,0.04534116,0.011648792,0.0,0.0
0.05615567,0.15930672,0.033627708,0.0,0.0
-0.3821904,0.062768154,0.00016851234,0.0,0.0
0.7044409,-0.022113126,-0.10568581,0.0,0.0
0.04427549,-0.22757916,0.10535401,0.0,0.0
-0.3695025,-0.102271095,0.10989886,0.0,0.0
-0.39986995,0.044972427,-0.06943798,0.0,0.0
0.5161479,0.07959892,-0.033400252,0.0,0.0
0.38524523,0.1641445,-0.11313324,0.0,0.0
0.03888724,-0.21997139,0.02645858,0.0,0.0
-0.19279416,-0.14157751,0.21049348,0.0,0.0
